address,mean_profile_views,lon,lat
"Remetschwil, CH",5103,8.3266242,47.4083745
"Remseck am Neckar, DE",536,9.2617893,48.8766534
"Remshalden, DE",32816,9.4259007,48.8079622
"Rendsburg, DE",5338,9.660699300000001,54.3080869
"Renens (VD), CH",714,6.59137,46.53381
"Renens, CH",947,6.59137,46.53381
"Renningen, DE",3436,8.9343957,48.7716629
"Reutlingen, DE",184.75,9.2046411,48.4912389
"Reyersviller, FR",510,7.393039,49.040055
"Rheinau, DE",743,7.9369349,48.6610305
"Rheinbach, DE",215,6.9477005,50.625307
"Rheine, DE",25,7.443409200000001,52.2815691
"Rheinfelden (Baden), DE",6656.125,7.785242800000001,47.5608377
"Rheinfelden, CH",11909,7.7922914,47.55219
"Rheinfelden, DE",9651,7.785242800000001,47.5608377
"Rheinhausen, DE",809,6.711867799999999,51.4060748
"Rhône-Alpes, FR",18,5.4502821,45.1695797
"Ribaute-les-Tavernes, FR",107,4.0848789,44.0374583
"Rickenbach, DE",993,7.982596300000001,47.6213492
"Riddes, CH",366,7.222514899999998,46.1731437
"Ried-Brig, CH",2540,8.01774,46.31726
"Riedlingen, DE",1992,9.471334599999999,48.1596486
"Riedstadt, DE",292,8.4671693,49.8431788
"Rifferswil, CH",26842,8.49602,47.2419
"Riggisberg, CH",13894,7.4783583,46.8101394
"Ringsheim, DE",5616,7.781612099999999,48.2459643
"Rive-de-Gier, FR",3529,4.615349,45.52769199999999
"Rivoli, IT",2853,7.528754299999999,45.0607417
"Rodersdorf, CH",953,7.456608600000001,47.48039130000001
"Rodgau, DE",1580.25,8.8769235,50.0012757
"Roeschwoog, FR",449,8.035502,48.827677
"Roggwil (BE), CH",5496,7.8235104,47.2405859
"Rolle, CH",638.5,6.3397549,46.4612971
"Romans-sur-Isère, FR",540,5.052735,45.044236
"Romanshorn, CH",2299,9.3771959,47.5657078
"Romont, CH",828,6.9118086,46.691887
"Ronneburg, DE",28504,9.0437882,50.2169276
"Roppe, FR",500,6.919823,47.669670000000004
"Rossiglione, IT",734,8.668979,44.5673404
"Rothenburg, CH",6570,8.2716874,47.0936155
"Rothrist, CH",9130.5,7.8774496,47.302214
"Rottenburg am Neckar, DE",1256.5,8.9409486,48.4791318
"Rottweil, DE",1199,8.628453,48.1652577
"Roussillon, FR",674,4.811172,45.37325500000001
"Roville-devant-Bayon, FR",701,6.291683,48.466803
"Rubigen, CH",4199,7.543245300000001,46.8999997
"Rudolfstetten-Friedlisberg, CH",5003,8.3807414,47.3690655
"Rumilly, FR",7415.75,5.942356999999999,45.867137
"Rupperswil, CH",581,8.1290407,47.4051347
"Ruswil, CH",3511,8.1262881,47.0840593
"Rödermark-Messenhausen, DE",370,8.8026118,49.9906941
"Römerberg, DE",119,8.4035318,49.28839809999999
"Rüdesheim am Rhein, DE",629,7.9301124,49.98214429999999
"Rüeggisberg, CH",4249,7.438559199999999,46.821399
"Rüfenacht, CH",4175,7.53121,46.92968
"Rüschlikon, CH",2324,8.5529459,47.3063522
"Rüsselsheim, DE",5814.2,8.4216976,49.9887497
"Rüti, CH",285,8.854421,47.2566995
"Rüttenen, CH",38702,7.531701,47.2311852
"Saarbrücken, DE",762.2,6.997547,49.2381697
"Saarbrücken, FR",1022,6.997547,49.2381697
"Saarburg, DE",1777,6.556151,49.60580479999999
"Saarlouis, DE",3153.3333333333335,6.752286499999999,49.3134606
"Safenwil, CH",1832.5,7.9870207,47.3212415
"Saint-André-de-la-Roche, FR",502,7.286313,43.748228
"Saint-Bernard, FR",166,5.0171659,47.16005
"Saint-Denis-lès-Bourg, FR",923,5.189789,46.2025999
"Saint-Dié-des-Vosges, FR",766.5,6.947767,48.2874679
"Saint-Etienne, FR",11257,4.3871779,45.439695
"Saint-Félix, FR",3313,5.970934,45.799902
"Saint-Genis-Laval, FR",19967,4.792768,45.691999
"Saint-Genis-Pouilly, FR",6385,6.02513,46.2437479
"Saint-Hilaire-de-la-Côte, FR",1317,5.327664,45.390428
"Saint-Imier, CH",2076,6.9962252,47.1522207
"Saint-Ismier, FR",232,5.828113,45.248534
"Saint-Jean-de-Bournay, FR",3142.5,5.139305999999999,45.503532
"Saint-Jorioz, FR",309,6.16444,45.833395
"Saint-Julien-en-Genevois, FR",122,6.081338,46.144516
"Saint-Laurent-de-la-Salanque, FR",12622,2.989793,42.773217
"Saint-Laurent-du-Var, FR",145,7.189811,43.673417
"Saint-Maurice, CH",308,7.0047948,46.214941
"Saint-Paulet-de-Caisson, FR",8074,4.597773,44.263253
"Saint-Pierre-en-Faucigny, FR",100,6.36696,46.060761
"Saint-Prex, CH",208.5,6.458343500000001,46.4829113
"Saint-Priest, FR",2289,4.947071,45.698938
"Saint-Privat-la-Montagne, FR",1371,6.037669999999999,49.18795300000001
"Saint-Sauveur, FR",510,6.519788000000001,44.54128499999999
"Saint-Sylvestre, CH",276,7.220525999999999,46.7404313
"Saint-Ursanne, CH",1452,7.1542802,47.3642815
"Saint-Étienne, FR",1054,4.3871779,45.439695
"Sainte-Croix-en-Plaine, FR",1025,7.384458,48.008941
"Sainte-Magnance, FR",2891,4.074517999999999,47.45015
"Salach, DE",10200,9.7381237,48.6913065
"Sallanches, FR",680.5,6.630556899999999,45.936661
"Salon-de-Provence, FR",147,5.097022,43.640199
"Saluzzo, IT",22016,7.492735499999999,44.6445404
"Sampigny, FR",1578,5.511813999999999,48.825108
"Samstagern (Zurich, Schweiz), CH",9850,8.6806174,47.1926627
"Samstagern, CH",7256,8.6806174,47.1926627
"San Mauro Torinese, IT",333,7.765355399999999,45.1020871
"Sankt Augustin, DE",2092.6666666666665,7.187578599999999,50.7694775
"Sankt Blasien, DE",7113,8.128072099999999,47.76011399999999
"Sankt Gallen, CH",4927.428571428572,9.3767173,47.4244818
"Sankt Ingbert, DE",264,7.1118995,49.2774456
"Santo Stefano di magra, IT",587,9.9156487,44.16134580000001
"Sarajevo, BA",10553,18.4130763,43.8562586
"Sarmenstorf, CH",3808,8.251218999999999,47.310589
"Sarnen, CH",4650,8.245675799999999,46.8959313
"Savigliano, IT",842,7.6765157,44.6487602
"Savièse, CH",315,7.349158099999999,46.2511752
"Schaffhausen, CH",3277.4,8.6380488,47.6958897
"Schattdorf, CH",5270,8.648159399999999,46.8642346
"Scheiu de Sus, RO",952,25.192209,44.9549685
"Schlieren, Zurich, CH",266,8.448795,47.3982611
"Schmelz, DE",1237,-93.050805,45.0112541
"Schongau, DE",4215,10.8942968,47.8150246
"Schopfheim, DE",1051.6666666666667,7.8235713,47.6518603
"Schriesheim, DE",1607,8.661249999999999,49.4737672
"Schruns, AT",112,9.9198776,47.0800395
"Schupfart, CH",7232,7.9653934,47.5134984
"Schwaikheim, DE",684,9.3526778,48.8732234
"Schwalbach am Taunus, DE",2131,8.5288048,50.1541966
"Schwanau, DE",123,7.7565447,48.385376
"Schwarzenburg, CH",1737,7.342905699999999,46.81904790000001
"Schweich, DE",163,6.752587999999999,49.8196875
"Schwenningen, DE",1897,8.4640869,48.0594021
"Schwetzingen, DE",236,8.5722445,49.3852193
"Schwyz, CH",2279,8.652988400000002,47.0207138
"Schwäbisch Gmünd, DE",356,9.8045704,48.7994019
"Schwäbisch Hall, DE",1735,9.7372649,49.1124645
"Schönbühl, CH",1829,7.499723999999999,47.02056779999999
"Schöneck, DE",9860,12.3356774,50.3936523
"Schönwald im Schwarzwald, DE",2901.5,8.2048757,48.10411000000001
"Schübelbach, CH",1965,8.9282867,47.173891
"Schüpfen, CH",31448,7.376169999999999,47.037219
"Schüpfheim, CH",84,8.016355299999999,46.95198920000001
"Sciez, FR",1001,6.374511000000001,46.332021
"Seeheim-Jugenheim, DE",1120,8.6585038,49.7620043
"Seelbach, DE",2574,NA,NA
"Seftigen, CH",20642,7.505492599999999,46.8318401
"Semsales, CH",8,6.929259999999999,46.57386
"Senden, DE",26189,7.482635699999999,51.8587626
"Seon, CH",2087,8.1588699,47.3481098
"Servion, CH",2088,6.77879,46.57147
"Settimo Torinese, IT",1463,7.7728777,45.1383266
"Sexau, DE",4829,7.8979842,48.0933712
"Siegburg, DE",2683.1666666666665,7.2074514,50.7998473
"Sierre, CH",149,7.533536199999999,46.29413110000001
"Siglistorf, CH",51560,8.379833999999999,47.5451227
"Sigmaringen, DE",2993,9.2147866,48.0867209
"Sigriswil, CH",22809,7.7132831,46.7168545
"Sillingy, FR",363,6.035302,45.946611
"Sindelfingen, DE",5472.6,9.0044053,48.7074558
"Singeloe, LR",4940,NA,NA
"Singen (Hohentwiel), DE",9370,8.8722387,47.7670971
"Sins, CH",563,NA,NA
"Sinsheim, DE",163,8.8884905,49.2488637
"Sion, CH",2169,7.360625999999999,46.2331221
"Sissach, CH",1616.6666666666667,7.810661,47.4643945
"Siziano, IT",1862,9.2023619,45.3174277
"Soest, DE",6562,5.299196999999999,52.1763515
"Solduno, CH",2006,8.7782578,46.1699368
"Solothurn, CH",4200.058823529411,7.532291,47.2088348
"Somma Lombardo, IT",5061,8.7068019,45.6827443
"Sommancourt, FR",5,5.035163,48.504079
"Sonceboz-Sombeval, CH",558,7.178649399999999,47.1957402
"Sonnental, CH",3810,NA,NA
"Sonthofen, DE",6387,10.2808617,47.5161161
"Sorbiers, FR",2,4.449389,45.490467
"Souain-Perthes-lès-Hurlus, FR",422,4.544399,49.184097
"Spaichingen, DE",660,8.7347582,48.0748189
"Speyer, DE",5260.5,8.441217199999999,49.3172765
"Spiez, CH",1009,7.6791524,46.6884826
"Spreitenbach, CH",3644,8.3638854,47.4221702
"Sprendlingen, DE",643,7.9845736,49.8603054
"St. Gallen, AT",4431,9.3767173,47.4244818
"Stadel bei Niederglatt, CH",2567,8.4657088,47.5283265
"Staffelfelden, FR",1069,7.255358999999999,47.82685499999999
"Stans, CH",9041.75,8.3659672,46.9571926
"Stansstad, CH",8467,8.3374207,46.977594
"Steckborn, CH",2233,8.982282399999999,47.66804519999999
"Steffisburg, CH",10783,7.6347832,46.7788438
"Stein (AG), CH",1535,7.955177399999999,47.544055
"Steinen, DE",3625,7.737990299999999,47.64439540000001
"Steinhausen, CH",7183,8.485017299999999,47.197193
"Stettbach, CH",3953,8.618012799999999,47.3971476
"Stockstadt am Rhein, DE",843,8.4686308,49.8074541
"Stockum-Püschen, DE",37,7.900874699999999,50.6054493
"Stolberg (Rheinland), DE",160,6.225193399999999,50.7730884
"Strasbourg, FR",462.14285714285717,7.752111299999999,48.5734053
"Strengelbach, CH",8337,7.9290323,47.27907769999999
"Studen, CH",62,7.302630199999999,47.1115805
"Stuttgart (Baden-Württemberg), DE",1546,9.1829321,48.7758459
"Stuttgart, DE",3887.202702702702,9.1829321,48.7758459
"Stühlingen, DE",760,8.4455184,47.74541869999999
"Subingen, CH",3730,7.614049700000001,47.19565799999999
"Suhr, CH",7654.428571428571,8.0795037,47.370902
"Sulz am Neckar, DE",1409,8.6344165,48.3537106
"Sulzbach an der Murr, DE",624,9.5025263,49.003352
"Sursee, CH",15896.333333333332,8.111131199999999,47.1714819
"Tamm, DE",1005,NA,NA
"Tassin-la-Demi-Lune, FR",1620,4.776921,45.761337
"Tauberbischofsheim, DE",2674,9.6592956,49.6293817
"Taunusstein, DE",362,8.149593900000001,50.1396151
"Tecknau, CH",4098,7.885791499999999,47.44851389999999
"Telfs, AT",91,11.0681692,47.3070652
"Thann, FR",1694,7.102382,47.810702
"Thaon-les-Vosges, FR",285,6.419186,48.250554
"Therwil, CH",3447,7.5532808,47.4990611
"Thoiry, FR",274,1.794903,48.865263
"Thonon-les-Bains, FR",2488.8571428571427,6.477634999999999,46.373565
"Thun, CH",5714.411764705883,7.6279881,46.7579868
"Thurey, FR",2786,5.121315,46.7428979
"Thurins, FR",389,4.641063,45.682808
"Thyez, FR",2918.25,6.542144,46.084489
"Thônex, CH",14905,6.202767,46.19283739999999
"Tignieu-Jameyzieu, FR",3865,5.185379,45.733945
"Titisee-Neustadt, DE",7339,8.191162499999999,47.9237985
"Torino, IT",4508.060606060604,7.686864,45.0703393
"Toulon, FR",1811,5.928,43.124228
"Toulon-la-Montagne, FR",1,3.881446,48.8559399
"Toulouse-le-Château, FR",134,5.588682899999999,46.823059
"Tours-en-Savoie, FR",590,6.440176,45.65487
"Tramelan, CH",1900,7.102975,47.2235029
"Treffort-Cuisiat, FR",171,5.368560500000001,46.2846752
"Trento, IT",253,11.1175392,46.0512004
"Triberg, DE",202,8.2324351,48.1301564
"Triengen, CH",1342,8.076161899999999,47.2354436
"Trier, DE",3208.2,6.6371433,49.749992
"Trierweiler, DE",478,6.5597045,49.7616083
"Trimbach, CH",12632,7.904092200000001,47.3639385
"Troisdorf, DE",1325,7.1430246,50.8177471
"Troyes, FR",10124,4.0744009,48.2973451
"Trévillers, FR",458,6.866333999999999,47.281974
"Trévoux, FR",18391,4.774296,45.94094
"Turgi, CH",7192.333333333333,8.2547897,47.4887974
"Turin, IT",8503,7.686864,45.0703393
"Tuttlingen, DE",210.5,8.8192095,47.98233159999999
"Tuzla, BA",4705,18.6734688,44.53746109999999
"Tübingen, DE",7056.333333333334,9.0576448,48.5216364
"Uerikon, CH",3608,8.755659999999999,47.23666
"Ugine, FR",352,6.419968,45.752939
"Uhingen, DE",0,9.586083799999999,48.7112849
"Ulm, DE",2380.769230769231,9.987607599999999,48.4010822
"Umkirch, DE",384,7.7675532,48.0311907
"Unter Getwing, CH",979,7.6957269,46.3113641
"Untergruppenbach, DE",579,9.2760275,49.0913259
"Unterseen (Berna, Schweiz), CH",15561,7.848157400000001,46.6852116
"Unterseen, CH",1359,7.848157400000001,46.6852116
"Unterägeri, CH",9125,8.5830915,47.1368093
"Usingen, DE",900.5,8.5320064,50.3353122
"Uster, CH",4315.333333333333,8.717873899999999,47.3482747
"Utzenstorf, CH",16683,7.5588034,47.12816670000001
"Vacheresse, FR",237.5,6.673627000000001,46.324027
"Vaihingen an der Enz, DE",1612,8.961208000000001,48.9334357
"Valdahon, FR",166,6.345523,47.147594
"Valence, FR",373,4.89236,44.933393
"Valencia, ES",5880,-0.3762881,39.4699075
"Valentigney, FR",917,6.837516,47.4614199
"Vallecrosia, IT",215,7.6450458,43.7837366
"Varallo, IT",318,8.2479418,45.8158862
"Variney- Chez Roncoz, IT",120,7.3102991,45.76811060000001
"Vaulx-en-Velin, FR",214,4.922661,45.782029
"Vauvillers, FR",751,6.098173000000001,47.922171
"Vaux-sous-Aubigny, FR",227,5.285016,47.657295
"Vercel-Villedieu-le-Camp, FR",502,6.398699,47.18303
"Vercelli, IT",3216,8.418573499999999,45.32022720000001
"Verdello, IT",3371,9.6303295,45.6051394
"Vernier, CH",3513.6666666666665,6.1052686,46.2122638
"Verona, IT",61,10.9916215,45.43838419999999
"Versoix, CH",1731,6.1657813,46.2876938
"Versonnex, FR",158,6.098042,46.304598
"Vesoul, FR",4992.5,6.15428,47.61978800000001
"Vevey, CH",2850.9090909090905,6.8419192,46.4628333
"Veynes, FR",346,5.825864999999999,44.540798
"Veyrier, CH",454,6.178396999999999,46.1660489
"Vichy, FR",3563,3.425488,46.131859
"Vienne, FR",2828,4.874339,45.525587
"Viernheim, DE",247,8.5784877,49.5412437
"Vieu-d'Izenave (Rhône-Alpes), FR",4139,5.529846,46.08130999999999
"Vigevano, IT",99,8.8466726,45.3218787
"Villars, FR",112,4.352042,45.4668096
"Villars-le-Terroir, CH",443,6.639048900000001,46.65755
"Villars-sous-Yens, CH",387,6.428715100000001,46.5101868
"Villars-sur-Ollon, CH",383,7.0550134,46.2984285
"Ville-la-Grand, FR",294,6.2471439,46.2016149
"Villefontaine, FR",3840,5.150093,45.613538
"Villeneuve (VD), CH",831,6.928768400000001,46.396608
"Villeneuve, CH",163,6.928768400000001,46.396608
"Villers-le-Lac, FR",3321,6.667754,47.059247
"Villeurbanne, FR",2106.5,4.8901709,45.771944
"Villingen-Schwenningen, DE",3731.75,8.4640869,48.0594021
"Villmergen, CH",24369,8.2446497,47.3475212
"Villnachern, CH",10102,8.1631666,47.46941200000001
"Villorsonnens, CH",1159,6.9952992,46.716186
"Vimercate, IT",5650,9.368413499999999,45.6158614
"Viry, FR",462,6.037473899999999,46.115447
"Visperterminen, CH",3769,7.90302,46.26013
"Viuz-en-Sallaz, FR",483,6.410160899999999,46.1472759
"Viviers-du-Lac, FR",1,5.905503,45.64816099999999
"Voiron, FR",1598.75,5.591349,45.362713
"Volketswil, CH",5839.333333333333,8.687449599999999,47.3895115
"Vougy, FR",233,6.49116,46.067151
"Vouziers, FR",483,4.700375,49.39826499999999
"Vuadens, CH",566,7.025001199999999,46.6180319
"Vuillecin, FR",117,6.322277,46.938892
"Vuippens, CH",568,7.074999999999999,46.66
"Vénissieux, FR",2924,4.8844649,45.699594
"Vétraz-Monthoux, FR",1269,6.258241,46.174611
"Völklingen, DE",622,6.8588948,49.2556226
"Wadern, DE",1237.3333333333333,6.889596999999999,49.5409429
"Waghäusel, DE",451,8.5154348,49.2495336
"Wahlen bei Laufen, CH",1363,7.515645099999999,47.4012701
"Waimes, BE",19,6.109596,50.4144444
"Walchwil, CH",376,8.5162335,47.100183
"Waldachtal, DE",2,8.589798799999999,48.4830796
"Waldbronn, DE",2337,8.4725874,48.9277695
"Waldegg, CH",1132,16.05146,47.86888
"Waldkirch, DE",4198.2,7.958646799999999,48.0914682
"Waldshut-Tiengen, DE",6122.727272727274,8.2719155,47.6327253
"Walenstadt, CH",1900,9.31603,47.12398
"Walldorf, DE",513,8.6427693,49.3063689
"Wallisellen, CH",9700,8.588972199999999,47.4156189
"Wangen bei Olten, CH",9958,7.8661678,47.3424627
"Wangen im Allgäu, DE",35,9.8318005,47.6874999
"Wangen, FR",328,7.465708999999999,48.617905
"Wannweil, DE",896,9.152804999999999,48.5139062
"Wasen im Emmental, CH",2980,7.7446642,47.0284465
"Wattenheim, DE",6,8.062541099999999,49.5206047
"Wauwil, CH",7,8.0237036,47.1862897
"Weesen, CH",2600,9.1052748,47.1362592
"Weggis, CH",346,8.425278,47.0338792
"Wehr, CH",1059,7.905753199999999,47.6300987
"Wehr, DE",3458,7.905753199999999,47.6300987
"Weidenstetten, DE",6399,9.995404299999999,48.5517986
"Weil am Rhein, DE",5324.75,7.6198121,47.5934368
"Weilheim in Oberbayern, DE",291,11.1427463,47.84223670000001
"Weilheim, DE",224,11.1427463,47.84223670000001
"Weinfelden, CH",13.5,9.1084456,47.5660299
"Weingarten (Baden), DE",6814,8.5273525,49.0472729
"Weinstadt, DE",725,9.364447499999999,48.8108645
"Weisel, DE",785,NA,NA
"Weiterstadt, DE",165,8.5991073,49.8991611
"Weißenthurm, DE",2592,7.456775299999999,50.41627039999999
"Wembach, DE",1237,7.8871223,47.7734973
"Wendlingen am Neckar, DE",500,9.3827676,48.671757
"Wertheim, DE",599,9.512851099999999,49.7586035
"Wesseling, DE",3128,6.9725385,50.8255624
"Wettingen, CH",7896,8.3265988,47.4659503
"Wetzikon (ZH), CH",1029,8.801356,47.3270602
"Wetzikon, CH",6493.75,8.801356,47.3270602
"Wetzlar, DE",11.5,8.5002611,50.5635273
"Wiesbaden, DE",3961.7037037037053,8.239760799999999,50.0782184
"Wiesloch, DE",17971,8.6962064,49.2953714
"Wiggen, CH",1612,NA,NA
"Wikon, CH",7571,7.963281299999999,47.26680510000001
"Wil, CH",692,9.0479097,47.4635617
"Wildberg, DE",522,8.7469109,48.6241922
"Wilderswil, CH",5103,7.8689183,46.6652174
"Wiler bei Utzenstorf, CH",1008,7.5591746,47.1523824
"Willstätt, DE",144,7.8935135,48.5411474
"Windisch, CH",2721,8.2159655,47.4789604
"Winterthur, CH",5572.666666666666,8.723688899999999,47.4988196
"Wittlingen, DE",7223,7.647751599999999,47.6543973
"Wohlen, CH",3976.4,8.2768762,47.3493653
"Wolfenschiessen, CH",13544,8.3959084,46.9081639
"Wolfschlugen, DE",259,9.2923744,48.65200979999999
"Worms, DE",3666.333333333333,8.3507182,49.6341372
"Wutöschingen, DE",43430,8.366225700000001,47.6589771
"Wyhlen, CH",21242,7.658088100000001,47.5523554
"Wädenswil, CH",7653.5,8.6718189,47.2296871
"Wünnewil-Flamatt, CH",709,7.2757147,46.87469189999999
"Würenlingen, CH",48980,8.254569499999999,47.533865
"Würenlos, CH",2147,8.363131,47.4416652
"Würselen, DE",38,6.1320672,50.8216502
"Würzburg, DE",20,9.9533548,49.79130439999999
"Yssingeaux, FR",1917,4.123734,45.142667
"Yverdon, CH",83,6.641183,46.7784736
"Yverdon-les-Bains, CH",2988.8461538461534,6.641183,46.7784736
"Yvonand, CH",176,6.7455463,46.7994765
"Zell im Wiesental, DE",1245.5,7.8572617,47.7095219
"Zermatt, CH",308,7.749117000000001,46.0207133
"Zimmern ob Rottweil, DE",3941,8.591023500000002,48.1674583
"Zofingen, CH",1814,7.9447619,47.2888449
"Zollbrück, CH",2128,7.741587099999999,46.9751272
"Zollikofen, CH",7451,7.4513399,46.9982563
"Zuchwil, CH",2609,7.557985800000001,47.203546
"Zufikon, CH",6684,8.3577623,47.34558920000001
"Zug, CH",9728.5,8.5154946,47.1661672
"Zurich, CH",7775.18181818182,8.541694,47.3768866
"Zurigo, CH",47475,8.541694,47.3768866
"Zuzenhausen, DE",226,8.822653599999999,49.2968105
"Zuzwil, CH",1997,9.111498,47.47501949999999
"Zweibrücken, DE",460.5,7.3634022,49.2450528
"Zweisimmen, CH",3413,7.372062799999999,46.5540893
"Zwillikon, CH",940,8.4312741,47.28762160000001
"Zúrich, CH",2304,8.541694,47.3768866
"Zülpich, DE",165,6.6549936,50.6938699
"Zürich, CH",6752.153409090925,8.541694,47.3768866
"Zürichhorn, CH",7527,8.5519,47.3535
"Écublens, Vaud, CH",664,6.561525199999999,46.5296363
"Épinal, FR",1068,6.449403,48.172402
"Évreux, FR",1008,1.151361,49.0270129
"Öhringen, DE",664,9.5029492,49.199931
"Östringen, DE",99,8.706896799999999,49.2176652
"Übach-Palenberg (Nordrhein-Westfalen), DE",475,6.1186928,50.919128
"Überherrn, FR",3491,6.7006131,49.2391691
"Überlingen, DE",1061,9.1702772,47.7661746
"İstanbulboğazı, TR",280.75,37.708668,41.06509
"Берлин, DE",3417,13.404954,52.52000659999999
"Вецикон, CH",1119,8.801356,47.3270602
"Киев, UA",1239,30.5234,50.4501
"ซูริก, CH",2974,8.541694,47.3768866
